ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.keys,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.keys,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
,,0.77,32.71339779999107,33.497382800036576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-07-20_18h15.02.978,,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,,,,,32.73022140003741,33.54069110000273,31.01749669999117,60.10511182926164,,,30.256734199996572,31.01749669999117,,,30.249534200003836,30.996650200046133,basket.jpg,,,,,,,,,,,,,,,,,,,,,,,None,31.01749669999117,32.53005190001568,1,right,,0,2025.2.4,,,,,31.011884100036696,32.71334110002499,,,31.013187566659568,32.01369880000129,7,0,2026-07-20_18:15:34.549983,7,,,,,,,,None,7,7,0,7,basket,panier,Korb,
,,1.23,36.01376030000392,37.24689100001706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2026-07-20_18h15.02.978,,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,,,,,36.03001829999266,37.28015750000486,34.31419930001721,60.10511182926164,,,33.54069110000273,34.31419930001721,,,33.53413129999535,34.281518700008746,bear.jpg,,,,,,,,,,,,,,,,,,,,,,,None,34.31419930001721,35.81423260003794,0,right,,0,2025.2.4,,,,,34.30524960003095,36.01370180002414,,,34.314593733354315,35.181026400008705,8,0,2026-07-20_18:15:37.833940,8,,,,,,,,None,8,8,0,8,milk,lait,Milch,
,,1.1,39.73108910000883,40.830412600014824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-07-20_18h15.02.978,,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,,,,,39.74760930001503,40.86920710001141,38.03862790000858,60.10511182926164,,,37.28015750000486,38.03862790000858,,,37.27359709999291,38.013586800021585,belt.jpg,,,,,,,,,,,,,,,,,,,,,,,None,38.03862790000858,39.54718100000173,1,left,,0,2025.2.4,,,,,38.0333135999972,39.731041299994104,,,38.04680263333333,38.947073100018315,9,0,2026-07-20_18:15:41.573406,9,,,,,,,,None,9,9,0,9,belt,ceinture,Gürtel,
,,1.25,43.33089350000955,44.58129340002779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2026-07-20_18h15.02.978,,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,,,,,43.34730480000144,44.69641380000394,41.64210340002319,60.10511182926164,,,40.86920710001141,41.64210340002319,,,40.86219010001514,41.614208000013605,bike.jpg,,,,,,,,,,,,,,,,,,,,,,,None,41.64210340002319,43.14764949999517,1,left,,0,2025.2.4,,,,,41.63636900001438,43.33084150002105,,,41.647330533371616,42.66339599998901,10,0,2026-07-20_18:15:45.162456,10,,,,,,,,None,10,10,0,10,bicycle,vélo,Fahrrad,
,,,,,,,,,,,,,,,,,,,,,,,0.16771199996583164,y,22.58195970003726,44.69641380000394,,,,,,,,,,,2026-07-20_18h15.02.978,,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,,,,,,,,60.10511182926164,,,,,,,,,,,,,,44.69641380000394,,,,,,,,,,44.69066260004183,67.44819700001972,,,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1277373000048101,y,0.5659947999520227,67.46421330003068,,,,,,,2026-07-20_18h15.02.978,,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,,,,,,,,60.10511182926164,,,,,,,,,,,,,,,67.46421330003068,,,,,,,,,,,67.45511209999677,68.16441150003811,,,,,,,,,,,0,2025.2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.85277029999997,71.78591810003854,0.92,,,1,71.7935403000447,71.79360189998988,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,19,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,69.15730970003642,70.8666508999886,70.8666508999886,71.83926400000928,,,,60.10511182926164,68.38686359999701,69.15730970003642,,,68.37572840001667,69.13186580000911,,,bread\bread_19.jpg,,,,,,,,,,,,,,,,,,,0,1,None,69.15730970003642,,,,,None,,0,2025.2.4,,,69.1501014000387,70.85269590001553,,,69.16499623336907,70.04858140001306,,,0,0,2026-07-20_18:16:12.680112,0,1,None,None,0,0,0,0,,,,,,bread,Pain,Brot,
74.31582270003855,75.49849450000329,1.18,,,1,75.49861890001921,75.49867940001423,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,27,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,72.6161130000255,74.33369870000752,74.33369870000752,75.56347890000325,,,,60.10511182926164,71.83926400000928,72.6161130000255,,,71.82492260000436,72.58727550000185,,,chair\chair_27.jpg,,,,,,,,,,,,,,,,,,,0,1,None,72.6161130000255,,,,,None,,0,2025.2.4,,,72.60426019999431,74.31574380001985,,,72.62037923333313,73.56504660000792,,,1,0,2026-07-20_18:16:16.132513,1,2,None,None,1,1,0,1,,,,,,chair,Chaise,Stuhl,
78.01536850002594,78.79827900003875,0.78,,,1,78.79835070000263,78.79838360002032,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,47,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,76.32735380000668,78.03200500004459,78.03200500004459,78.84715039998991,,,,60.10511182926164,75.56347890000325,76.32735380000668,,,75.54732310003601,76.29841540002963,,,flower\flower_47.jpg,,,,,,,,,,,,,,,,,,,0,1,None,76.32735380000668,,,,,None,,0,2025.2.4,,,76.31961230002344,78.015295899997,,,76.33155553334703,77.2987513000262,,,2,0,2026-07-20_18:16:19.856728,2,3,None,None,2,2,0,2,,,,,,flower,Fleur,Blume,
81.3043685000157,82.53648650000105,1.23,,,1,82.53657270001713,82.53661050001392,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,42,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,79.6187427000259,81.3206046000123,81.3206046000123,82.57765729998937,,,,60.10511182926164,78.84715039998991,79.6187427000259,,,78.83942160004517,79.5875723999925,,,hammer\hammer_42.jpg,,,,,,,,,,,,,,,,,,,0,1,None,79.6187427000259,,,,,None,,0,2025.2.4,,,79.60646320000524,81.30428270000266,,,79.6206204333653,80.566449200036,,,3,0,2026-07-20_18:16:23.140399,3,4,None,None,3,3,0,3,,,,,,hammer,Marteau,Hammer,
85.04898640001193,86.28164180001477,1.23,,,1,86.28172520000953,86.28176510002231,jacket,10,3,,,,,,,,,,,,,,,,,,,,,,,,,None,r,2026-07-20_18h15.02.978,38,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,83.33616460004123,85.06559680000646,85.06559680000646,86.34236930002226,,,,60.10511182926164,82.57765729998937,83.33616460004123,,,82.56138940004166,83.32092580001336,,,jacket\jacket_38.jpg,,,,,,,,,,,,,,,,,,,1,1,None,83.33616460004123,,,,,left,,0,2025.2.4,,,83.32356250000885,85.04890009999508,,,83.33734066668355,84.23180800001137,,,4,0,2026-07-20_18:16:26.870906,4,5,None,None,4,4,0,4,,,,,,bread,Pain,Brot,
88.80130160000408,89.87073870003223,1.07,,,1,89.87081210000906,89.87084829999367,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,45,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,87.10461199999554,88.81715950003127,88.81715950003127,89.92102519999025,,,,60.10511182926164,86.34236930002226,87.10461199999554,,,86.32720300002256,87.08193280000705,,,ball\ball_45.jpg,,,,,,,,,,,,,,,,,,,0,1,None,87.10461199999554,,,,,None,,0,2025.2.4,,,87.09722530003637,88.80122920003487,,,87.09837506671126,88.05299440003,,,5,0,2026-07-20_18:16:30.635618,5,6,None,None,5,5,0,5,,,,,,ball,Ballon,Ball,
92.39864269999089,93.3818596000201,0.98,,,1,93.38194280001335,93.3819820000208,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,17,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,90.70488810003735,92.41511649999302,92.41511649999302,93.46575820003636,,,,60.10511182926164,89.92102519999025,90.70488810003735,,,89.9054653000203,90.6698774000397,,,house\house_17.jpg,,,,,,,,,,,,,,,,,,,0,1,None,90.70488810003735,,,,,None,,0,2025.2.4,,,90.69264100003056,92.39857610000763,,,90.70298453333865,91.66965610004263,,,6,0,2026-07-20_18:16:34.214274,6,7,None,None,6,6,0,6,,,,,,house,Maison,Haus,
95.9330587000004,96.88747960003093,0.95,,,1,96.88755839999067,96.88760160002857,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,7,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,94.2150867000455,95.94854810001561,95.94854810001561,96.94076580001274,,,,60.10511182926164,93.46575820003636,94.2150867000455,,,93.44448960002046,94.19857070001308,,,ball\ball_07.jpg,,,,,,,,,,,,,,,,,,,0,1,None,94.2150867000455,,,,,None,,0,2025.2.4,,,94.20176399999764,95.93298030004371,,,94.21506146667913,95.1483423000318,,,7,0,2026-07-20_18:16:37.759007,7,8,None,None,7,7,0,7,,,,,,ball,Ballon,Ball,
99.40443650004454,100.5699081000057,1.16,,,1,100.5700141999987,100.57005460001528,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,34,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,97.69852000003448,99.41986610001186,99.41986610001186,100.6341297000181,,,,60.10511182926164,96.94076580001274,97.69852000003448,,,96.92496890004259,97.68225880002137,,,hammer\hammer_34.jpg,,,,,,,,,,,,,,,,,,,0,1,None,97.69852000003448,,,,,None,,0,2025.2.4,,,97.68534580001142,99.40437540004496,,,97.69870256667879,98.65522280003643,,,8,0,2026-07-20_18:16:41.234015,8,9,None,None,8,8,0,8,,,,,,hammer,Marteau,Hammer,
103.09907340002246,104.34954309999011,1.25,,,1,104.34965290001128,104.34972120000748,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,5,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,101.41160910000326,103.11560770001961,103.11560770001961,104.41071930003818,,,,60.10511182926164,100.6341297000181,101.41160910000326,,,100.61627130000852,101.38248319999548,,,hand\hand_05.jpg,,,,,,,,,,,,,,,,,,,0,1,None,101.41160910000326,,,,,None,,0,2025.2.4,,,101.40385200001765,103.09901240002364,,,101.4155886333397,102.26504920003936,,,9,0,2026-07-20_18:16:44.927378,9,10,None,None,9,9,0,9,,,,,,hand,Main,Hand,
106.87545480002882,107.80457919999026,0.92,,,1,107.8046553999884,107.80469620000804,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,45,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,105.16983460000483,106.88680740003474,106.88680740003474,107.84114110004157,,,,60.10511182926164,104.41071930003818,105.16983460000483,,,104.39451180002652,105.15356190002058,,,bicycle\bicycle_45.jpg,,,,,,,,,,,,,,,,,,,0,1,None,105.16983460000483,,,,,None,,0,2025.2.4,,,105.1570900999941,106.87536400003592,,,105.17000226671031,106.18789440003457,,,10,0,2026-07-20_18:16:48.703968,10,11,None,None,10,10,0,10,,,,,,bicycle,Vélo,Fahrrad,
110.30017200001748,111.09913270000834,0.79,,,1,111.09921670000767,111.09925369999837,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,7,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,108.60282229998847,110.31621970003471,110.31621970003471,111.13032320002094,,,,60.10511182926164,107.84114110004157,108.60282229998847,,,107.82623130001593,108.58672730001854,,,house\house_07.jpg,,,,,,,,,,,,,,,,,,,0,1,None,108.60282229998847,,,,,None,,0,2025.2.4,,,108.58966669999063,110.30010330001824,,,108.60311726667375,109.56630649999715,,,11,0,2026-07-20_18:16:52.134390,11,12,None,None,11,11,0,11,,,,,,house,Maison,Haus,
113.58369960001437,114.78344279999146,1.19,,,1,114.78351690003183,114.78355749999173,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,39,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,111.88919320004061,113.60109170002397,113.60109170002397,114.8267848000396,,,,60.10511182926164,111.13032320002094,111.88919320004061,,,111.12331910000648,111.86605980002787,,,dog\dog_39.jpg,,,,,,,,,,,,,,,,,,,0,1,None,111.88919320004061,,,,,None,,0,2025.2.4,,,111.88179920002585,113.58363220002502,,,111.88254056667598,112.82128309999825,,,12,0,2026-07-20_18:16:55.423572,12,13,None,None,12,12,0,12,,,,,,dog,Chien,Hund,
117.28275060001761,118.1492406000034,0.86,,,1,118.14930690004257,118.14934250002261,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,18,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,115.58704390004277,117.29909440001938,117.29909440001938,118.19545669999206,,,,60.10511182926164,114.8267848000396,115.58704390004277,,,114.8178184000426,115.57192620000569,,,hand\hand_18.jpg,,,,,,,,,,,,,,,,,,,0,1,None,115.58704390004277,,,,,None,,0,2025.2.4,,,115.57471770001575,117.28268430003664,,,115.58830356668138,116.4380885999999,,,13,0,2026-07-20_18:16:59.120034,13,14,None,None,13,13,0,13,,,,,,hand,Main,Hand,
120.65014620003058,121.75198880000971,1.09,,,1,121.7520618000417,121.75210209999932,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,30,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,118.9489665000001,120.67033150000498,120.67033150000498,121.7864993000403,,,,60.10511182926164,118.19545669999206,118.9489665000001,,,118.18783370003803,118.93272740003886,,,dog\dog_30.jpg,,,,,,,,,,,,,,,,,,,0,1,None,118.9489665000001,,,,,None,,0,2025.2.4,,,118.93604689999484,120.6500711000408,,,118.94919546670668,119.86573880002834,,,14,0,2026-07-20_18:17:02.488705,14,15,None,None,14,14,0,14,,,,,,dog,Chien,Hund,
124.2543924000347,125.08320550003555,0.82,,,1,125.08327280002413,125.08330850000493,hammer,7,8,,,,,,,,,,,,,,,,,,,,,,,,,None,r,2026-07-20_18h15.02.978,7,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,122.54937490000157,124.27038510004058,124.27038510004058,125.14082999998936,,,,60.10511182926164,121.7864993000403,122.54937490000157,,,121.77675140002975,122.5329144000425,,,hammer\hammer_07.jpg,,,,,,,,,,,,,,,,,,,1,1,None,122.54937490000157,,,,,left,,0,2025.2.4,,,122.53560940001626,124.25429960002657,,,122.54937326669848,123.38716390001355,,,15,0,2026-07-20_18:17:06.079748,15,16,None,None,15,15,0,15,,,,,,hand,Main,Hand,
127.61645020003198,128.51611160003813,0.89,,,1,128.516187500034,128.5162302000099,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,45,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,125.89975510002114,127.63272059999872,127.63272059999872,128.55807070003357,,,,60.10511182926164,125.14082999998936,125.89975510002114,,,125.1286954000243,125.88304310000967,,,chair\chair_45.jpg,,,,,,,,,,,,,,,,,,,0,1,None,125.89975510002114,,,,,None,,0,2025.2.4,,,125.8859118000255,127.61637490004068,,,125.89950076665652,126.83272160001798,,,16,0,2026-07-20_18:17:09.434079,16,17,None,None,16,16,0,16,,,,,,chair,Chaise,Stuhl,
131.03356469998835,132.27636250003707,1.23,,,1,132.27645569999004,132.27650440001162,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,None,2026-07-20_18h15.02.978,17,TSRlearn_localizer-concepts,2026-07-20 18h15.04.303248 +0200,,129.33686500001932,131.04993380000815,131.04993380000815,132.31213360000402,,,,60.10511182926164,128.55807070003357,129.33686500001932,,,128.5490354000358,129.30266809999011,,,jacket\jacket_17.jpg,,,,,,,,,,,,,,,,,,,0,1,None,129.33686500001932,,,,,None,,0,2025.2.4,,,129.32522659999086,131.03349170001457,,,129.3357778333671,130.2996884000022,,,17,0,2026-07-20_18:17:12.851319,17,18,None,None,17,17,0,17,,,,,,jacket,Veste,Jacke,
